open,high,low,close
16477.93,16591.43,16470.03,16544.26
16544.26,16564.98,16510.77,16531.64
16531.64,16584.48,16521.32,16571.7
16572.49,16582.32,16500.25,16507.19
16507.18,16519.82,16472.13,16510.84
16510.84,16517.98,16481.77,16491.33
16491.82,16494.15,16435.11,16475.94
16475.39,16549.66,16449.95,16538.89
16538.89,16570,16517.07,16529.71
16529.71,16551,16477,16513
16513,16516.98,16458.46,16484.53
16485,16496.14,16460.89,16485.66
16485.14,16512.43,16474.29,16483.27
16483.27,16536.35,16482.98,16510.38
16509.52,16528.6,16502.77,16509.4
16508.95,16518.59,16477.13,16495.43
16495.43,16553.88,16494.01,16515.2
16514.24,16541.66,16514.24,16523.21
16523.67,16666,16516.97,16561.63
16561.63,16566.79,16520.73,16526.13
16526.13,16539.77,16492.57,16496.99
16496.99,16522.03,16494.54,16501.6
16502.19,16539.1,16482.87,16530.21
16531.19,16538.41,16512.44,16529.17
16529.02,16576.59,16494.06,16574.33
16575.02,16577.6,16507.55,16522.14
16521.35,16529.46,16509.6,16517.78
16518.47,16591.03,16514.85,16579.5
16579.27,16701.99,16573.52,16675.48
16674.54,16684.95,16618.54,16633.87
16634.33,16670,16621.72,16639.3
16639.3,16660.49,16617.33,16627.9
16628.17,16638.88,16602.78,16621.55
16621.55,16644.06,16606,16625.79
16625.79,16633.78,16607.33,16618.09
16618.09,16644.72,16602.12,16630.32
16630.32,16649.06,16619.2,16641.35
16641.35,16651.84,16624,16625.48
16625,16626.35,16545.61,16572.07
16572.9,16587.5,16532.5,16559.5
16559,16574.15,16554.34,16557.76
16557.13,16600,16530,16583.75
16584.13,16596.36,16572.5,16582.76
16582.76,16584.26,16567,16573.03
16573.01,16597.66,16571.57,16588.03
16588.03,16600,16578.1,16590.86
16590.86,16638.23,16582.03,16609.56
16610.07,16621.03,16592.01,16596.56
16595.82,16606.54,16556.66,16585.38
16586.27,16587.67,16561.79,16580.31
16580.58,16598.5,16564.65,16593.95
16593.95,16595.99,16558.32,16580.59
16580.59,16605.89,16577.05,16596.51
16596.51,16613.21,16588.27,16596.89
16596.22,16613.64,16580.76,16598.85
16598.85,16680.57,16536.56,16567.05
16566.95,16582.53,16483.25,16525.18
16524.65,16536.33,16490.51,16512.86
16512.35,16532.91,16497.24,16531.44
16532.03,16532.14,16496.26,16508.22
16507.75,16530,16490.76,16522.81
16522.81,16527.97,16506.33,16516.05
16516.63,16526.39,16505.36,16510.98
16511.2,16512.58,16458.38,16477.77
16477.73,16477.89,16420.45,16462.5
16462.51,16497.43,16459.1,16488.43
16488.44,16506.48,16484.91,16490.06
16490.64,16514.98,16487.56,16500.9
16500.95,16549.66,16500,16524.99
16524.99,16528.01,16495.61,16516.25
16516.25,16520,16479.64,16490.49
16489.99,16498.7,16385,16425.29
16425.29,16474.19,16416.2,16448.07
16447.33,16483.69,16427.65,16458.57
16457.61,16492.6,16446.59,16487
16486.29,16503.91,16457.48,16462.67
16462.67,16497.01,16461.13,16490.72
16489.88,16510.37,16473,16485.56
16484.95,16530,16482.01,16502.37
16502.37,16536.86,16489.55,16528.2
16528.48,16575.31,16523.13,16542.52
16542.52,16556.4,16517.08,16527.22
16527.22,16572.91,16522.23,16554.62
16555.1,16600,16546,16565.7
16565.7,16570.62,16553.84,16566.58
16566.58,16580,16531.11,16537.01
16537.01,16594.97,16536.43,16570.01
16570.01,16573.91,16550.32,16554.51
16554.52,16563.46,16548.04,16560.99
16560.99,16572,16557.19,16562.98
16562.98,16583.43,16531.59,16543.67
16543.67,16556.78,16522.14,16531.75
16531.75,16541.54,16514.01,16526.39
16526.39,16547.72,16520.43,16522.92
16522.97,16551.62,16513,16540.69
16540.93,16593.91,16532,16541.82
16541.82,16562.98,16530.66,16549.8
16549.85,16554.99,16527.57,16550.91
16550.57,16562.13,16537.48,16555.37
16555.36,16578.66,16553.37,16559.55
16559.86,16565.3,16545.71,16554.37
16554.84,16560,16524,16539.51
16539.51,16557.05,16536.58,16551.12
16551.12,16555.06,16520,16539.48
16539.48,16562.88,16520.26,16549.66
16549.66,16586.74,16549.51,16574.28
16573.76,16581.6,16558.05,16570
16570.54,16573.44,16533.53,16537.55
16537.55,16548.31,16520.88,16529.47
16529.47,16536.69,16524.08,16534.2
16534.2,16559.37,16532,16555.72
16556.55,16567.23,16544.28,16564.77
16564.77,16567.63,16550.43,16557.53
16558.05,16562.67,16531.75,16555.39
16555.39,16566.78,16546.83,16563.54
16562.99,16573.6,16550.07,16558.87
16558.87,16584.9,16555.41,16582.26
16582.26,16595,16562.16,16578.17
16578.17,16597.36,16567.28,16568.06
16568.06,16592.94,16559.02,16573.03
16573.03,16575.4,16423.36,16470.08
16470.08,16470.49,16401,16428.78
16428.77,16487.04,16417,16481.25
16481.25,16482.62,16442.42,16446.79
16446.79,16470,16191.54,16230.76
16230.76,16237.14,16090,16144.12
16143.4,16191.58,16051.9,16128.04
16128.04,16182.81,16100.04,16117.63
16118.22,16187.68,16104.62,16176.06
16176.06,16206.59,16156,16178.22
16177.49,16246.98,16167.71,16232.17
16231.46,16236.99,16183.74,16209.96
16210.3,16226.96,16162.96,16178.05
16178.54,16194.23,16146.04,16159.31
16158.82,16177.58,16136,16166.31
16166.17,16217.71,16160,16212.45
16213.36,16214.75,16190.24,16203.78
16203.78,16235.2,16194.02,16222.06
16224.14,16234.95,16193.08,16231.44
16231.01,16270.59,16220.01,16235.26
16235.26,16248,16200,16209.46
16210.48,16230.44,16187.01,16218.07
16218.07,16225.62,16180,16217.49
16216.64,16222.55,16178.24,16196.75
16197.21,16230.77,16190.97,16206.1
16206.1,16228.25,16200,16213.29
16213.29,16239.31,16211.61,16229.64
16230.06,16238.5,16162.04,16185.77
16185.77,16191.72,16150.35,16178.29
16178.11,16213.48,16176.28,16179.27
16179.46,16195.86,16170.22,16192.25
16192.25,16310.43,16186.15,16216.4
16216.47,16238.05,16120.38,16155.25
16155.25,16180,16134.48,16146.26
16146.26,16152.74,15995.27,16098.15
16098.15,16399.69,16095,16311.56
16310.53,16388.99,16245.1,16247.12
16247.12,16274.24,16192.55,16207.12
16207.12,16232.83,16145,16189.36
16189.36,16191.59,16148.83,16158.71
16159.59,16186,16150,16175.17
16175.17,16257.85,16168.36,16224.75
16225.53,16248.58,16211.26,16240
16239.35,16271.09,16227.26,16256.33
16256.33,16262.77,16196.02,16239.18
16239.18,16250,16186,16199.59
16200.56,16217.74,16195.72,16215.58
16215.59,16235.21,16213.72,16220.76
16220.36,16245.92,16195.63,16237.5
16236.89,16237.5,16208.73,16212.91
16212.18,16224.83,16100,16140.88
16140.88,16193.54,16138.44,16179.02
16178.74,16195.9,16171.17,16184.36
16184.37,16309.03,16183.79,16250.77
16250.77,16306.13,16246.86,16286.82
16286.82,16288.9,16258.36,16265.83
16265.83,16305,16259.51,16286.87
16287.44,16303.68,16268,16287.66
16287.53,16435.72,16278.9,16406.62
16406.68,16491.99,16399.37,16432.98
16432.22,16541.59,16432.19,16486.67
16485.64,16495.99,16465,16484.85
16484.85,16515.37,16450.99,16451.01
16450.99,16480.83,16450.23,16462.91
16462.91,16506.47,16462.03,16478.07
16477.34,16479.92,16458.95,16463.31
16463.95,16479.11,16430,16479.11
16479.01,16548.71,16470.03,16498.61
16498.03,16506.33,16481.3,16491.97
16491.4,16527.51,16480.59,16516.64
16516.64,16534.18,16484.77,16495.22
16495.74,16526.8,16492.04,16504.35
16505.01,16541.86,16496.1,16503.72
16502.98,16521.17,16488.47,16497.64
16496.73,16508.04,16468.08,16493.76
16493.76,16501.77,16470.03,16486.66
16486.67,16489,16450.01,16452.22
16452.22,16461.46,16380.89,16412.54
16412.54,16430.82,16387.01,16406.04
16406.52,16463,16328.84,16361.78
16362.64,16426.22,16343.47,16421.4
16421.4,16457.3,16382.55,16393.48
16394.34,16398.94,16342.59,16388.79
16388.57,16429.28,16380.11,16410.67
16410.67,16427.59,16358.87,16365.82
16366.39,16396.85,16359.67,16379.72
16379.72,16395.55,16363.8,16364.89
16364.89,16438.99,16357.19,16419.68
16419.68,16479.84,16417.7,16433.44
16432.86,16438.68,16417.54,16426.56
16426.56,16512.39,16423.19,16447.46
16447.46,16499.99,16441.79,16496.48
16495.74,16499.99,16474.19,16478.68
16478.68,16481.33,16453.12,16465.95
16465.36,16494.52,16452.39,16480.93
16480.93,16500.39,16465,16495.59
16494.61,16526.91,16455,16461.87
16461.03,16463.6,16426.24,16442.53
16442.91,16473.99,16428.3,16453.8
16453.12,16899.1,16452.97,16845.72
16846.85,16950.82,16833.14,16852.39
16851.46,16900,16825.16,16880.19
16879.22,17162.2,16879,17022.83
17022.82,17036.85,16956.3,16961.35
16961.35,16979.23,16911.01,16912.69
16912.69,16935.23,16840.02,16845.25
16845.25,16891.02,16840.92,16880.02
16880.02,16888.4,16794.16,16879.53
16879.53,16914.58,16864.32,16902.09
16902.72,16912.9,16861.39,16864.1
16863.45,16870.19,16830.38,16858.23
16858.23,16870.77,16850.31,16860.61
16860.61,16899.22,16858.9,16877.87
16877.86,16920.16,16866.11,16884.18
16883.87,16930.66,16880.51,16900.58
16900.03,16909.25,16874.02,16890.65
16890.65,16906,16835.75,16851.57
16852.26,16881,16847.01,16879.49
16879.83,16899.56,16867.67,16889.99
16889.61,16894.41,16863.99,16865.06
16865.49,16898.13,16864.29,16894.12
16894.11,16898.86,16868,16879.32
16879.32,16888,16866.05,16871.87
16871.87,16880,16768.72,16777.24
16777.24,16897,16766.68,16884.7
16885.27,16889.63,16772.98,16810.12
16810.12,16838.19,16805.53,16828.28
16827.7,16888,16818.01,16847.01
16847.01,16850.57,16796.89,16817.58
16817.58,16870.06,16815.42,16865.64
16865.64,16903.57,16846.54,16879.98
16879.02,16907.9,16828.55,16861.98
16861.98,16876.52,16720.56,16765.7
16764.95,16796.62,16736.65,16789.66
16789.66,16791.93,16731.3,16742.05
16740.57,16986,16705,16921.44
16920.45,17147.16,16917.3,17115.8
17115.06,17118.61,17014.44,17062.85
17061.14,17080.8,17033.56,17064.4
17064.4,17103.52,17030.21,17097.19
17098.37,17104.91,17028.37,17041.71
17040.96,17111.7,17034,17106.65
17106.64,17113.23,17077.53,17107.43
17107.43,17249,17069.04,17148.29
17148.29,17193.26,17109.98,17177.06
17176.55,17227.23,17135.5,17163.64
17202.17,17210.53,17122.65,17161.55
17161.55,17170.32,17105.37,17123.66
17123.66,17142.03,17109.05,17117.13
17117.13,17142.99,17108,17115.13
17114.58,17139.39,17088.01,17123.98
17124.53,17169.73,17122.18,17158.1
17158.1,17159.85,17136.23,17150.98
17150.98,17168,17129.27,17161.39
17161.38,17166.83,17131,17142.23
17142.23,17151.75,17127.3,17140.47
17139.86,17146.22,17059.58,17110.11
17110.95,17122.66,17092.35,17096.06
17095.58,17130,17084.49,17120.89
17120.35,17124.67,17092.82,17109.86
17109.86,17119.96,17064.11,17070.21
17070.21,17090.43,17058.51,17077.65
17077.65,17137.75,17076.67,17110.79
17110.79,17115.34,17086.01,17099.21
17099.7,17119.25,17086.43,17111.7
17111.4,17113.98,17086.01,17090.74
17090.31,17111.91,17088.01,17096.31
17096.31,17097.39,17042.37,17068.1
17068.1,17107.74,17064.83,17102.47
17102.47,17156.33,17100,17114.68
17115.08,17148.99,17110.88,17136.27
17136.27,17153.66,17120,17132.25
17131.84,17324,16974.44,17088.86
17089.84,17112.63,17027.66,17032.67
17032.67,17143.78,17028.14,17104.27
17104.27,17145.58,16926,16949.74
16949.74,16988.67,16895.02,16977.67
16977.6,16982.89,16919.4,16953.44
16953.44,17000,16946.46,16981.76
16981.76,16985.21,16928.2,16968.91
16968.91,16990,16962.86,16967.67
16967.67,16976.33,16933.38,16940.92
16941.81,16965.92,16908.05,16931.04
16931.74,16939.61,16897.15,16930.58
16930.01,16961.32,16917.22,16951.8
16952.49,16967.79,16944.66,16945.4
16945.4,16956.12,16909.11,16916.12
16917.05,16926.01,16855.01,16913
16913,16939.27,16902.74,16924.08
16924.08,16987.29,16917.42,16939.99
16939.99,16979.23,16939.5,16965.24
16965.9,16977.97,16940.83,16951.26
16951.26,16980.24,16942.02,16977.37
16978,16983.96,16951.46,16970.46
16969.8,17046.45,16958.78,17037.82
17037.82,17048.99,16978,16990.36
16990.36,16998.02,16869.57,16925.79
16925.25,16937.79,16857.89,16917.05
16917.05,16942.22,16888.01,16920.59
16920.59,16930.35,16894.31,16897.17
16897.17,16912.23,16890.05,16902.03
16902.03,16926,16879.08,16922.54
16922.54,16934.1,16914.48,16927.78
16927.78,16944.84,16922.73,16938.48
16937.97,16940.96,16925.74,16934.84
16935.46,16952.63,16923.3,16942.15
16942.15,16953.55,16907.21,16910.53
16910.82,16940.92,16906.99,16929.67
16929.27,16973.72,16928.84,16955.82
16955.42,16970,16936.15,16949.89
16949.63,16972,16946,16964.56
16964.56,16976.8,16956,16962.65
16962.65,16989.57,16960.01,16962.17
16962.17,16976.15,16948.63,16949.52
16949.52,16969.9,16946.13,16969.21
16969.21,17004.46,16954.45,16989.84
16989.3,17065,16981.19,16996.92
16996.92,17047.28,16985.79,17020.87
17020.87,17039,16994.94,17031.5
17031.5,17105.73,17001.04,17024.98
17023.51,17028.6,16787.85,16889.18
16889.18,16918.34,16853.52,16894.44
16894.45,16989.23,16893.01,16909.54
16909.01,16979.87,16892.59,16938.33
16938.33,16956.3,16929.74,16938.94
16938.94,16943.03,16905.12,16913.14
16913.14,16948.75,16902.1,16936.51
16936.75,16973.43,16930.21,16952.3
16951.96,16957.9,16930.85,16936.33
16935.68,16953.51,16933.08,16948.14
16947.74,16967.55,16938.22,16953.93
16954.63,16957.3,16930.03,16950.15
16949.52,16997.19,16945.99,16987.01
16987.01,17002.85,16977.49,16990.81
16991.35,17057.42,16980.09,17029.59
17029.59,17050.64,17011.42,17016.77
17016.08,17020.69,16994.59,17012.38
17012.38,17065,17010.14,17044.01
17044.49,17079,17036.54,17041.94
17041.26,17085,17041.18,17063.4
17062.87,17099,17059.22,17092.74
17092.13,17188.98,17040,17059.72
17059.72,17071.16,17038,17047.93
17047.93,17051.97,17012.34,17032.17
17031.77,17056.25,17028.01,17051.11
17051.11,17058.95,17012.65,17019.9
17019.9,17030,17016.91,17028.46
17028.46,17032.52,17011,17025.06
17025.06,17029.34,17011,17020.89
17021.16,17035.38,17011.29,17032.84
17032.65,17036.24,17008.41,17015.45
17015.45,17025.87,17011.5,17017.86
17017.86,17026.47,17011,17016.31
17016.31,17018.49,16943.73,16983.4
16983.91,16986,16964.46,16976.72
16976.11,16984.33,16933.05,16937.41
16937.41,16972.56,16925.55,16964.51
16964.51,16967.38,16945.02,16962.16
16961.96,16963.37,16918,16947.09
16947.09,16971.29,16929.81,16969.17
16969.17,16987,16960,16979.13
16979.13,16984.5,16971.31,16980.89
16980.89,16981.81,16951.47,16963.51
16963.51,16965.66,16880.88,16937.77
16937.77,16960.37,16935.23,16943.43
16943.43,16963.98,16939.49,16948.61
16948.1,16968.99,16930.42,16965.71
16966.19,16966.64,16942.56,16961.2
16960.68,16963,16948.4,16952.53
16953.24,16955.31,16930,16943.47
16943.73,16953.25,16921.07,16947.15
16947.15,16983.77,16940.54,16963.93
16963.41,16969.67,16956.21,16961.49
16961.04,16967.54,16957,16958.58
16958.58,16959,16945.01,16954.6
16954.6,16966,16938.88,16961.66
16961.33,16982.01,16955.47,16971.08
16971.08,16977.78,16968.02,16973.55
16973.55,16983.65,16950.52,16969.45
16969.36,16972.93,16952.43,16954.39
16954.86,16968.38,16937.84,16953.4
16953.88,16959.61,16950,16954.46
16955.07,16955.11,16911.94,16934.23
16934.16,16936.1,16875,16925.39
16925.39,16952.12,16899.18,16947.76
16947.76,16952.36,16901.67,16922.58
16922.58,16925,16858.74,16901.27
16901.27,16917.01,16883.72,16895.21
16895.21,16913.97,16870.69,16885.2
16885.2,16957.62,16878.25,16937.25
16937.93,16967.53,16930.93,16948.14
16948.56,17049.45,16935,17005.81
17006.18,17018.4,16957.34,16967.26
16967.26,16984.15,16945.61,16972.02
16971.88,16986.85,16964.46,16973.96
16973.7,16979.28,16948,16958.71
16958.78,16977.88,16952.34,16959.64
16959.64,16977.81,16958.15,16965.5
16965.5,17020.9,16965.1,17007.7
17007.7,17068,17006.62,17040.62
17040.62,17050.25,17000.11,17015.09
17015.68,17047,17013.67,17025.61
17025.61,17033.45,16993,16999.02
16999.02,17016.22,16994.32,17004.58
17004.11,17004.79,16989,16996.39
16996.39,17050,16976.05,17015.6
17015.22,17031.28,17007.94,17012.1
17012.1,17033.77,17011.03,17020.12
17020.12,17029.68,17000,17000.65
17000.17,17006.97,16991.54,17002.57
17001.98,17008.99,16992.03,17001.95
17001.43,17006.23,16951,16961.45
16961.9,16962.6,16905.01,16948.64
16948.64,16959,16926.54,16953.18
16953.18,16962.89,16941.88,16956.92
16957.33,16959,16930,16944.5
16944.5,16948.7,16915,16946.81
16946.66,16957.72,16930.89,16936.01
16935.61,17014.18,16935.59,17006.96
17007.72,17067.45,17006.99,17047.09
17047.6,17049.21,17017,17029.88
17029.88,17061.77,17024.06,17053.67
17053.02,17100,17003.79,17016.6
17016.6,17017.91,16972.36,17000.02
17000.54,17058.64,16993.4,17052.24
17052.21,17159,17051.42,17125.1
17125.2,17147.24,17034.73,17064.6
17064.61,17102.03,17047.41,17094.64
17094.64,17104.96,17078.3,17085.53
17085.53,17096.95,17073.54,17074.65
17074.65,17127.88,17069.01,17091.76
17091.18,17096.91,17075.85,17077.16
17077.16,17120,17072.38,17110.25
17110.25,17133.4,17094.25,17094.99
17094.59,17108.21,17075.55,17103.53
17103.29,17138.29,17097.39,17128.14
17128.14,17202.84,17080,17105.7
17106.65,17125.81,17076.85,17125.28
17124.64,17268.38,17120.66,17216.15
17216.15,17222.18,17196.19,17208.29
17208.29,17300,17207.44,17268.49
17269.05,17298.5,17238.34,17259.69
17259.67,17349.99,17234.04,17245.12
17245.12,17277.96,17220,17234.91
17234.91,17237.7,17185.78,17196.88
17197.22,17215.26,17191.74,17203.35
17203.09,17424.25,17200.05,17354.32
17354.32,17407.38,17311.35,17337.28
17336.94,17349.44,17303.02,17340.42
17340.42,17347,17291.52,17305.52
17306.31,17313.59,17284.19,17308.88
17308.28,17316.66,17293.87,17314.94
17314.94,17364.68,17306,17313.93
17313.34,17382.6,17300,17352.38
17353.39,17386,17340,17359.53
17359.21,17363.2,17281.42,17303.48
17303.48,17352.67,17297.03,17303.76
17303.76,17313.13,17282.2,17303.27
17303.27,17327.83,17290.03,17299.28
17298.85,17309.93,17282.95,17289.63
17289.63,17315,17287.5,17310.51
17310.08,17313.48,17230.01,17271.34
17270.91,17275.44,17234.6,17254.05
17254.63,17277.49,17216.01,17276.47
17276.31,17285.57,17211,17232.41
17232.4,17238.76,17188.12,17190.89
17191.75,17228.97,17171.45,17206.82
17206.82,17207.27,17036,17052.28
17052.65,17089,17015.32,17083.92
17083.92,17106.14,16980.28,17059.28
17058.72,17082.99,17033.02,17043.22
17043.22,17087.84,16999.84,17076.16
17075,17085.88,17035.82,17055.01
17055.01,17129.72,17035.99,17092.26
17092.26,17098.99,17043.06,17048.07
17048.98,17061.41,16896.14,16925.4
16925.42,16946.27,16867,16926.65
16926.65,16951.4,16899.09,16923.16
16923.16,16949.22,16912.76,16938.55
16938.55,16965.36,16931,16962.85
16962.85,16979.01,16952.01,16973.42
16973.93,16974.29,16930,16943.61
16943.26,16975,16933.51,16944
16944,16973.39,16917.35,16937.13
16936.6,16989.59,16934.74,16966.35
16966.35,17010.25,16965.98,17004.54
17004.54,17050.61,16999.59,17043.86
17044.26,17102.97,17039.67,17059.55
17059.55,17069.81,17025.46,17031.22
17031.68,17083.37,17010.01,17041.25
17042,17053.78,17030.13,17033.74
17034.34,17059.25,17025.96,17051.01
17051.62,17059.35,16996.51,17003.88
17003.84,17015.59,16966.34,16992.46
16993.12,17013.96,16972.75,17003.9
17003.33,17009.13,16988.47,17000.09
17000.28,17003.08,16962.18,16976.06
16976.21,17006.99,16955.13,17002.8
17002.01,17023.41,16994.83,17001.51
17001.51,17019.46,16993.83,17008.18
17008.18,17012.89,16988.2,17001.17
17001.17,17038.9,16990.51,17006.38
17006.38,17041.96,16970.03,17034.17
17034.31,17037.55,16984.96,16996.06
16996.86,17001.04,16972,16974.34
16974.41,16985.64,16941,16957.04
16957.04,16979.33,16938.52,16966.84
16967.47,16988.75,16906.37,16977.91
16978.52,16992.19,16968.25,16983.9
16983.42,16997,16976.27,16992.09
16992.46,17022.33,16989.09,16996.9
16996.9,17032.95,16991.55,17008.74
17008.73,17017.9,16975.13,16984.94
16984.94,17018.67,16968.42,16999.94
16999.94,17015.43,16958,16972.26
16972.26,17024.67,16930,16974.51
16975.3,17024.45,16969,16985.27
16985.27,17010,16965.64,17007.49
17006.87,17021.56,16972.16,16986.4
16986.91,17006.44,16944.77,16972.48
16972.48,16988.14,16947.11,16959.77
16959.77,16968.19,16921.07,16937.85
16937.03,16998.42,16912.24,16971.71
16972.49,16986.87,16925,16940.9
16940.9,16977.65,16939.46,16970.93
16970.52,16975.38,16951.75,16962.41
16962.4,16997.9,16959.71,16989.6
16988.99,17010.85,16977.69,16986.47
16986.47,17002.81,16974.73,16993.5
16993.69,16995.11,16976.87,16989.73
16990.07,16997.99,16958.98,16973.83
16973.83,17092.73,16972.36,17065.32
17065.32,17107.01,17057.24,17088.96
17088.96,17094.9,17046.43,17068.81
17068.23,17142.21,17056.01,17064.79
17065.32,17073.73,17033.69,17035.81
17035.81,17072.79,17018.94,17041.01
17041,17067.64,17032.86,17049.66
17050.35,17062.73,17044.54,17055.11
17055.11,17055.54,17022.86,17027.22
17027.88,17034.53,17020.02,17025.03
17024.97,17032.69,17020,17029.77
17029.67,17043.76,17012.79,17040.56
17040.56,17046.48,16977.42,16995.66
16996.19,17017.31,16973.26,17004.51
17004.2,17006.58,16977.03,16992.26
16992.26,16994.48,16932.84,16956.03
16956.03,16959.54,16729.35,16816.33
16816.33,16816.5,16730.09,16763.03
16763.03,16791.48,16678.83,16791.48
16791.48,16816,16766.68,16793.36
16792.46,16836.69,16788.24,16823.59
16823.59,16835.72,16803.66,16834.76
16834.76,16835.38,16798.57,16803
16803,16828.3,16787.4,16825.53
16826.09,16832.45,16804,16829.85
16829.85,16832.85,16780.33,16793.29
16793.29,16810.81,16771.77,16793.06
16792.45,16804.19,16765.12,16794.22
16794.21,16868.51,16793,16851.9
16851.9,16872,16835.37,16855.24
16855.24,16867.93,16849.25,16866.93
16865.8,16897.38,16821.15,16837.91
16838.86,16858.88,16810.01,16833.04
16833.04,16850.98,16810.13,16837.48
16837.48,16850.24,16792.05,16797.64
16797.64,16816.59,16778.21,16810.75
16809.68,16819.61,16798.3,16818.54
16818.54,16826.47,16799.06,16805.85
16805.99,16839.38,16802.86,16819.92
16819.4,16824.25,16783.05,16783.88
16783.88,16809.66,16783.07,16797.25
16797.25,16832,16794.76,16815.73
16815.13,16825.81,16801.02,16823.39
16823.14,16844.5,16817.38,16822.12
16821.63,16832.89,16810.1,16821.02
16821.02,16834,16807.29,16828.88
16829.53,16854.38,16820.26,16824.86
16824.86,16855,16793.7,16841.87
16841.87,16865.81,16833.03,16851.34
16850.75,16865.07,16825,16836.64
16836.64,16890.01,16829.5,16863.48
16864.03,16870.82,16810,16812.53
16813.01,16847.41,16808.45,16829.48
16829.48,16833.56,16780.01,16831.68
16831.09,16834.37,16808.36,16823.4
16823.4,16883.51,16819.64,16843.46
16843.84,16866.86,16823.79,16852.82
16852.34,16859.47,16824.79,16834.32
16834.32,16851,16811,16812.9
16812.93,16834.3,16811,16816.89
16816.89,16821.52,16803.27,16814.43
16814.43,16826.53,16801.03,16819.23
16819.03,16819.62,16777,16801.23
16800.63,16813.89,16795.74,16804.77
16805.18,16842.86,16800.03,16820.82
16820.82,16844.96,16816,16825.55
16825.55,16835.35,16819.6,16823.4
16823.4,16839.99,16817.81,16832.77
16832,16846.34,16816,16816.47
16816.47,16828.96,16793,16801.58
16801.18,16832.54,16798.71,16820.46
16820.91,16834.66,16812.3,16822.91
16822.91,16831.62,16808.82,16822.17
16822.52,16863.01,16733.49,16851.02
16850.88,16879.16,16837.47,16838.69
16838.69,16862.1,16826.02,16829.14
16829.14,16840,16802.88,16833.12
16832.77,16870,16814.4,16856.57
16856.57,16873.28,16841.75,16851.72
16851.68,16939.84,16829.26,16897.41
16897.98,16949.26,16881.26,16922.77
16923.26,16957.79,16905,16917.4
16917.39,16944.53,16909.46,16933.37
16933.37,16957.88,16918,16947.8
16947.8,16977.36,16936.97,16948.22
16947.65,16976.38,16933.65,16966.57
16966.57,17038,16958.96,17016.53
17016.53,17282.15,17007.56,17248.03
17248.03,17299,17187,17215.5
17215.49,17286.84,17213.05,17251.62
17251.32,17297.65,17208.96,17210.86
17210.85,17230.72,17154.94,17195.91
17195.91,17204.78,17173.17,17195.54
17195.9,17203.47,17169.25,17180.93
17180.93,17236.45,17176.04,17190.77
17190.48,17246.88,17184.22,17201.83
17202.36,17251.04,17201.23,17217.22
17217.02,17279.76,17201.59,17224.1
17224.1,17259,17187.8,17195.25
17195.25,17223.64,17186.5,17204.52
17204.52,17293.37,17198.12,17268.63
17268.63,17300,17220.09,17234.84
17235.43,17255.61,17220,17230.22
17230.22,17232.49,17204.42,17216.38
17215.82,17234.09,17213.73,17216.87
17216.49,17228.89,17191.05,17202.66
17202.01,17215.36,17195.45,17212.85
17212.85,17229,17188,17225.41
17225.41,17225.41,17200.8,17205.74
17205.22,17221.62,17200.96,17218.24
17218.24,17219.99,17195.5,17199.25
17199.71,17220,17191.41,17218
17218,17235.85,17213.58,17231.89
17231.53,17235.3,17210.54,17211.93
17211.65,17216,17202.09,17205
17205,17209.68,17200,17206.31
17206.31,17223.45,17201.76,17215.39
17215.9,17263.7,17210.4,17237.4
17238.06,17269.39,17203.12,17215.22
17214.87,17223.44,17208.39,17216.21
17216.21,17225,17209.29,17218.98
17218.98,17257.28,17214.71,17241.44
17241.16,17255.75,17228.69,17241.84
17241.3,17360,17170.85,17256.24
17257.31,17275.22,17204.98,17232.9
17232.9,17256.58,17058.21,17150.7
17151.55,17162.63,17079.83,17119.6
17119.6,17173.94,17088.46,17156.25
17156.25,17199.36,17136.94,17163.63
17163.63,17186.88,17162.51,17181.5
17181.5,17187.51,17165.03,17182.54
17182.55,17184.07,17152.07,17159.9
17159.12,17169.54,17150.61,17156.5
17156.4,17171.38,17151.13,17164.34
17163.99,17164.48,17119.03,17131.95
17131.95,17150,17127.12,17147.42
17147.42,17165.2,17122.48,17146.37
17146.37,17160.03,17129.42,17142.67
17142.67,17151.63,17128.36,17128.54
17129.02,17137.14,17096.38,17101.31
17101.31,17124.33,17067.1,17085.71
17086.22,17116.78,17078.21,17111.1
17111.1,17125.7,17105.49,17117
17116.9,17132.97,17116.22,17132.97
17132.87,17141.57,17126.14,17140.36
17140.36,17158.22,17117.11,17128.56
17128.56,17169.09,17120.77,17155.13
17155.55,17156.77,17127.94,17152.88
17152.44,17165.85,17149.31,17157.95
17157.95,17166.4,17146.64,17154.43
17154.1,17159.31,17135.82,17137.26
17136.94,17146,17116.4,17141.04
17141.37,17148.72,17134.58,17147.3
17147.3,17159.5,17139.82,17145.08
17145.08,17153.4,17137.88,17153.22
17153.27,17163.51,17148.86,17152.17
17152.09,17157.41,17139,17144.43
17144.43,17146.3,17132.5,17134.12
17134.12,17163.98,17130.28,17156.92
17156.92,17160.06,17141.87,17147.21
17147.18,17178,17139.26,17168.22
17168.9,17170.06,17147.99,17154.06
17154.06,17157.72,17140,17146.51
17146.51,17152.38,17140.4,17141.82
17141.82,17146,17112.52,17134.57
17134.57,17147.18,17129.59,17145.29
17145.29,17173.44,17140.84,17149.05
17149.05,17164.89,17145.31,17163.94
17163.54,17173.91,17152,17153.34
17153.03,17173.6,17151.33,17168.61
